"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CODIGO","DESCRICAO","","","","","","","","NR FABRIC.","","Nro.: ORIGINAL","","","SKU","","UN.COMP","CUSTO UL C.","","CUSTO MEDIO","","","TRIB.SAI","QTDE ESTQ.","EST.MIN.","","(EST-PEND","LINHA","","","UL.COMPRA","","SAIDA.","ENTR.","","SALDO","CONDIÇÃ","","SAIDA  ","ENTR.  ","SALDO  ","CONDIÇÃ","","PESO BRUTO",""
"4797","CLIMAT. - SENSOR CLIMATIZADOR","","","","","","","","B059J","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4799","MEDIDOR (6112011110005) DE NIVEL COMB.","","","","","","","","I1530","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4808","BOIA TQ.COMB.PLAST.F.F350 (1C359275AA)","","","","","","","","I680","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4812","BOIA BAIONETA C/SUCCAO P/M194 (A6955247017)","","","","","","","","M196A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4813","BOIA BAIONETA C/SUCCAO P/M194B (A6965247017)","","","","","","","","M196B","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4814","BOIA TANQUE 150LT MB 99... BAIONETA C/SUCCAO P/M194E (PLÁSTICO RETANGULAR)","","","","","","","","M196C","","A6885427817","","","","","PC ","00.07","","00.07","","","S1   ","00.00","00.00","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","0",""
"4815","BOIA TANQUE 140LT MB BAIONETA SUCCAO P/M192/3/A (A3865427217)","","","","","","","","M196E","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4816","BOIA TANQUE 100LT MB BAIONETA S/R P/M193B/D/Z/I (A6885427417)","","","","","","","","M196F","","6885427417","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4817","BOIA BAIONETA OPR P/M194F (A6955427317)","","","","","","","","M196J","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4818","BOIA ROSCADA C/SUCCAO P/M194G E M194H","","","","","","","","M196K","","A3844700501","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4819","BOIA TANQUE 150LT VW / FORD CARGO BAIONETA ENC. P/W993B (PLÁSTICO RETANGULAR)","","","","","","","","M196L","","2RD919051","","","","","PC ","00.16","","00.16","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","0",""
"4820","BOIA BAIONETA ENC.P/W993D","","","","","","","","M196M","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4821","BOIA TANQUE 210LT E 300LT MB ROSCADA ","","","","","","","","M196O","","","","","","","PC ","00.13","","00.13","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","0","0","C/Analise","","0",""
"4822","BOIA TANQUE 315LT MB ROSCADA ","","","","","","","","M196P","","","","","","","PC ","00.26","","00.26","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","0","0","C/Analise","","0",""
"4823","BOIA TANQUE 150LT MB 709/712/914/ACCELO P/ TANQUE M194I - ROSCADA","","","","","","","","M196Q","","","","","","","PC ","00.18","","00.17","","","S1   ","00.00","00.00","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","5","S/Analise","","0","0","0","C/Analise","","0",""
"4824","BOIA TANQUE 100LT MB ROSCADA ","","","","","","","","M196R","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4825","BOIA TANQUE 125LT MB ROSCADA ","","","","","","","","M196S","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4826","BOIA TANQUE 100LT MB ENCAIXE ","","","","","","","","M196X","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4827","BOIA TQ.COMB.CIL.VV CONVENCIONAL","","","","","","","","V878","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4828","BOIA TQ.COMB.VW CIL.","","","","","","","","V887","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4829","BOIA TQ.COMB.FORD CIL.","","","","","","","","V888","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4830","BOIA TQ.COMB.CIL.VV ELETRONICO","","","","","","","","V899","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4831","ESCADA CABINE DAF XF 105 SUPER SPACE/SPACE/COMFORT CAB 2014... 6 DEGRAUS (CROMADA LONGA)","","","","","","","","B010G","","","","","","","PC ","00.24","","00.24","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","0",""
"4832","CAIXA DE COZINHA PEQUENA 125 LITROS S/SUPORTE","","","","","","","","B081I","","","","","","","PC ","00.25","","00.25","","","S2   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","0",""
"4837","CONSUMO - EXPOSITOR","","","","","","","","I1451","","","","","","","PC ","00.00","","00.00","","","S2   ","00.00","00.00","","0","MIN/MAG/TRIB=OK","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4838","EXPOSITOR ACESSORIOS PARA PICK-UPS","","","","","","","","I512","","","","","","","PC ","00.00","","00.00","","","S2   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4856","ESPELHO RETROVISOR AUXILIAR SC SERIE 4 L/D P/G/R S4 E S5 MENOR CONVEXO","","","","","","","","S255","","","","","","","PC","00.05","","00.03","","","S1   ","00.00","00.00","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","0",""
"4857","ESPELHO RETROVISOR AUXILIAR SC SERIE 4 L/E P/G/R S4 E S5 MENOR CONVEXO","","","","","","","","S256","","","","","","","PC","00.00","","00.00","","","S1   ","00.00","00.00","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"4876","CLIMAT. - MOLDURA PAINEL REVOLUTION UNIVERSAL - PRETA","","","","","","","","B062O","","","","","","","PC","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"5249","ABRACADEIRA 5"" INOX TUBO MOTOR MB ACTROS / AXOR 2035 2040 2044 2540 2544 2640 2644 3044 3344","","","","","","","","B074R","","A9429970290","","","","","PC","00.03","","00.02","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","0","0","C/Analise","","0",""
"5250","SUPORTE TANQUE 275LT VW/CARGO REFORCADO ","","","","","","","","D652","","2T2201260A","","","","","PC","00.15","","00.14","","","S1   ","00.00","00.01","","-8","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","18","S/Analise","","0","0","0","C/Analise","","0",""
"5295","ESCADA CABINE VOLVO FH 2015... CAB. BAIXA 5 DEGRAUS (CROMADA)","","","","","","","","B010W","","","","","","","PC","00.00","","00.00","","","S1   ","00.00","00.00","","-2","LOJA RP OK","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"7512","CLIMAT. - MICROPROCESSADOR REVOLUTION INTERNO MB - MOD. ORIGINAL","","","","","","","","B099C","","","","","","","PC","00.21","","00.21","","","S1   ","00.00","00.00","","-1","MINIMO AVALIAÇÃO","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","0",""
"8058","SUPORTE TANQUE 315LT MB ATEGO 1729S 1938S 1944 TRASEIRO C/ CINTA","","","","","","","","M197N","","A9584700040","","","","","PC","00.31","","00.31","","","S1   ","00.00","00.00","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","0","0","C/Analise","","0",""
"8059","SUPORTE TANQUE 315LT MB ATEGO 1729S 1938S 1944 DIANTEIRO C/ CINTA","","","","","","","","M197O","","A9584700040","","","","","PC","00.00","","00.00","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"9255","TANQUE COMB 275LT FORD CARGO/ VW CONSTELLATION/WORKER PLASTICO RETANGULAR","","","","","","","","D651","","2SO201021A","","","","","PC","00.87","","00.87","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","42","S/Analise","","0","1","1","S/Analise","","0",""
"11542","ESPELHO RETROVISOR FORD F4000 (COMPLETO 2 LADOS) 175 x 310mm","","","","","","","","D641","","","","","","","CJ ","00.16","","00.16","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","0","0","C/Analise","","0",""
"11574","ESPELHO RETROVISOR MB 608D / F4000 (AVULSO PLANO 16MM) 180 x 310mm ORIGINAL","","","","","","","","M026","","","","","","","PC ","00.05","","00.05","","","S1   ","00.00","00.01","","-7","LOJA RP OK","","","9999-1/2-/31","","0","00","","82","S/Analise","","0","0","0","C/Analise","","0",""
"12556","CALOTA 8 FUROS ARO 16 DIANTEIRA F4000 ATE 1999 - SALAO","","","","","","","","M153E","","FABBOF","","","1663","","PC ","00.07","","00.07","","","S1   ","00.01","00.03","","-24","SALÃO OK","","","9999-1/2-/31","","0","00","","120","S/Analise","","0","36","36","S/Analise","","1.5",""
"12605","RODA ALUMINIO ARO 17,5 X 6,25 SPEEDLINE","","","","","","","","","","","","","","","PC ","00.53","","00.54","","","S1   ","00.00","00.00","","-3","LEVE","","","9999-1/2-/31","","0","00","","6","S/Analise","","0","0","0","C/Analise","","0",""
"12607","CALOTA MIOLO 4 PONTAS ARO 20/22 L/E STILE","","","","","","","","M156N","","","","","","","PC ","00.03","","00.03","","","S1   ","00.00","00.00","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","6","S/Analise","","0","0","0","C/Analise","","0",""
"12623","SUPORTE CALOTA DIANTEIRO FORD F4000/F2000","","","","","","","","D691","","FABBOF","","","","","JG ","00.01","","00.01","","","S1   ","00.00","00.01","","-3","LOJA RP OK","","","9999-1/2-/31","","0","00","","10","S/Analise","","0","0","0","C/Analise","","0",""
"13007","TUBO CURVO 90.0 4"" ","","","","","","","","B071J","","FABBOF","","","","","PC ","00.07","","00.07","","","S1   ","00.00","00.01","","-4","LOJA RP OK","","","9999-1/2-/31","","0","00","","41","S/Analise","","0","0","0","C/Analise","","0",""
"13094","TUBO SAIDA MOTOR MB ATEGO 1315/1418/1518/1718 MOTOR 4 CILINDROS EURO 3 3""","","","","","","","","M090S","","A9584920801","","","","","PC ","00.09","","00.09","","","S1   ","00.00","00.00","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","0","0","C/Analise","","0",""
"13194","TUBO INTERMEDIARIO VW CONSTELLATION 17.250 24.250 2006... 3,5""","","","","","","","","W931D","","2T2253173R","","","","","PC ","00.06","","00.06","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","7","S/Analise","","0","0","0","C/Analise","","0",""
"13222","TUBO FLEXIVEL ACO INOX 4,5"" X 1000MM","","","","","","","","D108","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"13223","TUBO FLEXIVEL 4"" 395mm VOLVO VM 210/260/310 2006... AÇO GALVANIZADO","","","","","","","","V845","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"13277","ABRACADEIRA 4"" TUBO MOTOR PINTADO","","","","","","","","B069N","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","-2","LOJA RP OK","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"14208","TANQUE COMBUSTIVEL INOX INFINITY 500L 660 X 1500MM BOCAL RETO ADICIONAL ATRAS CABINE","","","","","","","","V953","","","","","","","PC ","02.77","","02.77","","","S1   ","00.00","00.00","","-1","ENCOMENDA","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","0","0","C/Analise","","0",""
"14843","PONTEIRA ESCAP 5,5 CURVA CURTA TERMINAL 260mm","","","","","","","","M071Q","","","","","","","PC ","00.07","","00.05","","","S1   ","00.00","00.00","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","0","0","C/Analise","","0",""
"14863","KIT COMPONETE PLASTICO DO PARACHOQUE ARGENTINO DUPLO (PRETO)","","","","","","","","M164KT","","","","","","","CJ ","00.00","","00.00","","","S1   ","00.00","00.00","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"15184","PONTEIRA ESCAP 5 CURVA SUPER LONGA MB AXOR EURO 5 ESQUERDO","","","","","","","","M073X","","","","","","","PC ","00.37","","00.37","","","S1   ","00.00","00.00","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","0","0","C/Analise","","0",""
"15309","PARACHOQUE ARG. SIMPLES TOYOTA BANDEIRANTE","","","","","","","","T164","","","","","","","PC","00.00","","00.00","","","S1   ","00.00","00.00","","0","MINIMO AVALIAÇÃO","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"15313","CINTA ACO INOX P/TANQUE CILINDRICOS 660MM                                                         ","","","","","","","","M022I","","","","","","","PC","00.09","","00.09","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","0","0","C/Analise","","0",""
"15316","ABRACADEIRA 3"" INOX TUBO MOTOR MB ATEGO 1315 1418 1518 1718 / ACCELO 915 / 1718 ELETRONICO","","","","","","","","B073J","","A6209970490","","","","","PC","00.03","","00.02","","","S1   ","00.00","00.00","","1","LOJA RP OK","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","0","0","C/Analise","","0",""
"15365","ABRACADEIRA C/ CANALETA 5"" ACO INOX P/ ESCAPAMENTO SCANIA EURO 5 (1863382)","","","","","","","","B069L","","","","","","","PC","00.05","","00.04","","","S1   ","00.00","00.00","","-3","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","7","S/Analise","","0","0","0","C/Analise","","0",""
"15370","PONTEIRA ESCAP 4,5 CURVA SUPER LONGA 3 SAIDAS 1200mm","","","","","","","","M074C","","","","","","","PC","00.00","","00.00","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"15391","PONTEIRA ESCAP 4,5 CURVA SUPER LONGA 3 SAIDAS 2000mm","","","","","","","","M074D","","","","","","","PC","00.00","","00.00","","","S1   ","00.00","00.00","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"15755","PONTEIRA ESCAP 4 RETA CHANFRADA 450mm AMERICANA","","","","","","","","M071L","","","","","","","PC","00.07","","00.02","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","0",""
"16987","TANQUE COMB 315LT MB ATEGO/1938S/1944 2002 PLASTICO RETANGULAR","","","","","","","","M194M","","","","","","","PC ","00.31","","00.31","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","14","S/Analise","","0","2","2","S/Analise","","0",""
"16992","TANQUE COMB 315LT MB ATEGO/1938S/1944 2002 PLASTICO RETANGULAR","","","","","","","","M194M","","","","","","","PC ","00.39","","00.37","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","6","S/Analise","","0","0","0","C/Analise","","0",""
"18599","VIDRO ESPELHO PLANO VW CONSTELLATION","","","","","","","","D721P","","","","","","","PC ","00.03","","00.03","","","S1   ","00.00","00.00","","-1","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","10","S/Analise","","0","0","0","C/Analise","","0",""
"21049","CLIMATIZADOR BEPO REVOLUTION 24V MB HPN/ FORD CARGO RES. ESCADA","","","","","","","","B055F","","","","","","","PC ","00.44","","00.44","","","R_S1 ","00.00","00.00","","-1","MINIMO AVALIAÇÃO","","","9999-1/2-/31","","0","00","","86","S/Analise","","0","0","0","C/Analise","","0",""
"21056","CLIMATIZADOR BEPO REVOLUTION 12V UNIVERSAL","","","","","","","","B055E","","","","","","","PC ","00.44","","00.45","","","R_S1 ","00.00","00.00","","-1","LEVE","","","9999-1/2-/31","","0","00","","14","S/Analise","","0","0","0","C/Analise","","0",""
"21154","ESCADA CABINE MB 1929/SC L111 (CROMADA)","","","","","","","","B008R","","","","","","","PC ","00.15","","00.14","","","S1   ","00.00","00.00","","2","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","0","0","C/Analise","","0",""
"21155","ESCADA CABINE MB ACTROS MEGASPACE (CROMADA)","","","","","","","","B008Q","","B008Q","","","","","PC ","00.19","","00.18","","","S1   ","00.00","00.00","","0","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","0","0","C/Analise","","0",""
"21156","ESCADA CABINE MB ACTROS (PRETA CAB.ALTA)","","","","","","","","B008P","","B008P","","","","","PC ","00.11","","00.10","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","6","S/Analise","","0","0","0","C/Analise","","0",""
"21157","ESCADA CABINE MB ACTROS (CROMADA CAB.ALTA)","","","","","","","","B008O","","B008O","","","","","PC ","00.15","","00.15","","","S1   ","00.00","00.00","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","10","S/Analise","","0","0","0","C/Analise","","0",""
